id_appointment,id_cust,id_pegawai,pelayanan,tanggal,cara_pembayaran,total
APT02203,CUST02203,PGW021,Smoothing,2025-01-10,E-Wallet,250000
APT02204,CUST02204,PGW023,Cuci Blow,2025-02-05,E-Wallet,40000
APT02205,CUST02205,PGW028,Facial,2024-09-20,Credit Card,100000
APT02206,CUST02206,PGW011,Smoothing,2024-08-14,Debit,250000
APT02207,CUST02207,PGW026,Potong Rambut,2024-08-29,Cash,50000
APT02208,CUST02208,PGW027,Facial,2024-10-08,Cash,100000
APT02209,CUST02209,PGW006,Hair Coloring,2025-05-10,Debit,200000
APT02210,CUST02210,PGW025,Manicure,2025-02-28,Cash,60000
APT02211,CUST02211,PGW003,Cuci Blow,2025-02-10,Credit Card,40000
APT02212,CUST02212,PGW020,Hair Spa,2025-02-26,Debit,120000
APT02213,CUST02213,PGW010,Facial,2025-01-31,E-Wallet,100000
APT02214,CUST02214,PGW022,Pedicure,2025-05-19,Debit,70000
APT02215,CUST02215,PGW004,Manicure,2024-08-08,Cash,60000
APT02216,CUST02216,PGW020,Facial,2024-07-09,Cash,100000
APT02217,CUST02217,PGW002,Hair Spa,2024-06-22,Cash,120000
APT02218,CUST02218,PGW024,Creambath,2024-08-09,Cash,75000
APT02219,CUST02219,PGW005,Facial,2025-01-18,E-Wallet,100000
APT02220,CUST02220,PGW003,Hair Coloring,2024-08-04,Cash,200000
APT02221,CUST02221,PGW013,Smoothing,2024-11-18,Cash,250000
APT02222,CUST02222,PGW030,Hair Coloring,2024-06-07,E-Wallet,200000
APT02223,CUST02223,PGW018,Facial,2025-04-08,E-Wallet,100000
APT02224,CUST02224,PGW005,Potong Rambut,2024-09-17,Cash,50000
APT02225,CUST02225,PGW021,Manicure,2024-09-25,Cash,60000
APT02226,CUST02226,PGW009,Hair Coloring,2024-07-10,Credit Card,200000
APT02227,CUST02227,PGW019,Manicure,2024-07-09,E-Wallet,60000
APT02228,CUST02228,PGW027,Potong Rambut,2024-09-13,Credit Card,50000
APT02229,CUST02229,PGW004,Eyelash Extension,2025-01-18,Debit,150000
APT02230,CUST02230,PGW018,Hair Coloring,2025-03-21,Credit Card,200000
APT02231,CUST02231,PGW020,Potong Rambut,2025-04-05,Debit,50000
APT02232,CUST02232,PGW005,Eyelash Extension,2024-11-19,Cash,150000
APT02233,CUST02233,PGW009,Cuci Blow,2025-03-27,Debit,40000
APT02234,CUST02234,PGW015,Facial,2025-04-29,E-Wallet,100000
APT02235,CUST02235,PGW025,Creambath,2024-12-25,Cash,75000
APT02236,CUST02236,PGW005,Smoothing,2024-10-01,Debit,250000
APT02237,CUST02237,PGW007,Creambath,2025-03-20,Cash,75000
APT02238,CUST02238,PGW016,Hair Coloring,2025-02-21,Credit Card,200000
APT02239,CUST02239,PGW002,Potong Rambut,2024-08-15,Credit Card,50000
APT02240,CUST02240,PGW013,Pedicure,2025-05-03,E-Wallet,70000
APT02241,CUST02241,PGW015,Manicure,2025-03-14,Debit,60000
APT02242,CUST02242,PGW030,Eyelash Extension,2024-12-27,Debit,150000
APT02243,CUST02243,PGW025,Hair Spa,2024-09-05,Cash,120000
APT02244,CUST02244,PGW015,Potong Rambut,2024-06-14,Cash,50000
APT02245,CUST02245,PGW009,Pedicure,2024-07-20,E-Wallet,70000
APT02246,CUST02246,PGW021,Potong Rambut,2025-02-19,E-Wallet,50000
APT02247,CUST02247,PGW010,Creambath,2025-02-16,Cash,75000
APT02248,CUST02248,PGW019,Eyelash Extension,2024-08-13,Cash,150000
APT02249,CUST02249,PGW002,Hair Spa,2024-06-26,Debit,120000
APT02250,CUST02250,PGW010,Hair Coloring,2024-12-12,Debit,200000
APT02251,CUST02251,PGW003,Eyelash Extension,2024-10-16,Cash,150000
APT02252,CUST02252,PGW005,Eyelash Extension,2024-09-19,Cash,150000
APT02253,CUST02253,PGW004,Smoothing,2025-03-05,Debit,250000
APT02254,CUST02254,PGW009,Potong Rambut,2024-09-23,Cash,50000
APT02255,CUST02255,PGW001,Manicure,2025-03-15,Credit Card,60000
APT02256,CUST02256,PGW008,Facial,2024-07-01,E-Wallet,100000
APT02257,CUST02257,PGW020,Hair Spa,2025-01-10,Credit Card,120000
APT02258,CUST02258,PGW018,Creambath,2024-08-25,Credit Card,75000
APT02259,CUST02259,PGW009,Facial,2024-06-23,Cash,100000
APT02260,CUST02260,PGW030,Facial,2025-01-05,Debit,100000
APT02261,CUST02261,PGW028,Potong Rambut,2025-04-25,Cash,50000
APT02262,CUST02262,PGW018,Manicure,2024-10-28,Debit,60000
APT02263,CUST02263,PGW025,Pedicure,2024-12-17,E-Wallet,70000
APT02264,CUST02264,PGW017,Smoothing,2024-07-20,E-Wallet,250000
APT02265,CUST02265,PGW004,Smoothing,2024-09-03,Debit,250000
APT02266,CUST02266,PGW009,Potong Rambut,2024-09-16,Debit,50000
APT02267,CUST02267,PGW007,Manicure,2025-02-13,Cash,60000
APT02268,CUST02268,PGW021,Pedicure,2024-10-02,Credit Card,70000
APT02269,CUST02269,PGW025,Manicure,2024-11-19,Debit,60000
APT02270,CUST02270,PGW013,Smoothing,2024-07-03,E-Wallet,250000
APT02271,CUST02271,PGW022,Pedicure,2025-01-11,Cash,70000
APT02272,CUST02272,PGW003,Potong Rambut,2024-09-12,Debit,50000
APT02273,CUST02273,PGW012,Eyelash Extension,2024-09-16,Credit Card,150000
APT02274,CUST02274,PGW003,Creambath,2024-06-12,Debit,75000
APT02275,CUST02275,PGW013,Smoothing,2025-02-08,Debit,250000
APT02276,CUST02276,PGW010,Potong Rambut,2025-04-28,Debit,50000
APT02277,CUST02277,PGW023,Pedicure,2024-10-14,Debit,70000
APT02278,CUST02278,PGW022,Facial,2024-10-05,Debit,100000
APT02279,CUST02279,PGW030,Cuci Blow,2025-05-20,Debit,40000
APT02280,CUST02280,PGW028,Creambath,2025-05-03,Credit Card,75000
APT02281,CUST02281,PGW016,Pedicure,2025-01-04,Credit Card,70000
APT02282,CUST02282,PGW002,Creambath,2024-06-28,E-Wallet,75000
APT02283,CUST02283,PGW010,Smoothing,2025-02-22,Debit,250000
APT02284,CUST02284,PGW020,Hair Coloring,2024-11-10,Cash,200000
APT02285,CUST02285,PGW014,Pedicure,2024-09-04,E-Wallet,70000
APT02286,CUST02286,PGW021,Creambath,2024-10-18,Credit Card,75000
APT02287,CUST02287,PGW013,Creambath,2025-05-07,E-Wallet,75000
APT02288,CUST02288,PGW016,Manicure,2025-05-11,Debit,60000
APT02289,CUST02289,PGW023,Pedicure,2024-11-24,Cash,70000
APT02290,CUST02290,PGW025,Hair Spa,2025-02-07,Debit,120000
APT02291,CUST02291,PGW028,Cuci Blow,2025-05-08,Debit,40000
APT02292,CUST02292,PGW006,Cuci Blow,2025-01-11,Credit Card,40000
APT02293,CUST02293,PGW020,Hair Coloring,2024-07-05,Credit Card,200000
APT02294,CUST02294,PGW023,Hair Spa,2024-07-14,Credit Card,120000
APT02295,CUST02295,PGW022,Pedicure,2024-06-04,Debit,70000
APT02296,CUST02296,PGW015,Cuci Blow,2025-01-06,Cash,40000
APT02297,CUST02297,PGW026,Hair Spa,2025-01-14,E-Wallet,120000
APT02298,CUST02298,PGW013,Manicure,2025-04-09,E-Wallet,60000
APT02299,CUST02299,PGW029,Facial,2024-12-10,Credit Card,100000
APT02300,CUST02300,PGW024,Eyelash Extension,2024-12-29,E-Wallet,150000
APT02301,CUST02301,PGW022,Pedicure,2025-04-12,Credit Card,70000
APT02302,CUST02302,PGW009,Potong Rambut,2025-02-14,Credit Card,50000
APT02303,CUST02303,PGW014,Manicure,2025-01-01,E-Wallet,60000
APT02304,CUST02304,PGW007,Manicure,2024-07-12,E-Wallet,60000
APT02305,CUST02305,PGW005,Hair Spa,2024-07-02,Credit Card,120000
APT02306,CUST02306,PGW002,Potong Rambut,2025-03-21,Cash,50000
APT02307,CUST02307,PGW025,Smoothing,2024-08-28,E-Wallet,250000
APT02308,CUST02308,PGW014,Eyelash Extension,2025-02-16,Cash,150000
APT02309,CUST02309,PGW025,Hair Coloring,2025-01-21,Credit Card,200000
APT02310,CUST02310,PGW007,Hair Spa,2025-04-13,Debit,120000
APT02311,CUST02311,PGW009,Manicure,2025-03-02,Debit,60000
APT02312,CUST02312,PGW027,Facial,2025-04-22,E-Wallet,100000
APT02313,CUST02313,PGW018,Smoothing,2024-10-01,Cash,250000
APT02314,CUST02314,PGW009,Creambath,2025-03-21,E-Wallet,75000
APT02315,CUST02315,PGW021,Creambath,2024-10-31,Cash,75000
APT02316,CUST02316,PGW014,Potong Rambut,2024-07-09,Cash,50000
APT02317,CUST02317,PGW016,Smoothing,2025-01-11,Debit,250000
APT02318,CUST02318,PGW023,Eyelash Extension,2024-11-26,Cash,150000
APT02319,CUST02319,PGW010,Potong Rambut,2025-01-15,E-Wallet,50000
APT02320,CUST02320,PGW010,Cuci Blow,2024-11-24,Cash,40000
APT02321,CUST02321,PGW019,Smoothing,2025-05-22,E-Wallet,250000
APT02322,CUST02322,PGW003,Facial,2024-09-21,Cash,100000
APT02323,CUST02323,PGW009,Facial,2024-07-22,Credit Card,100000
APT02324,CUST02324,PGW030,Hair Coloring,2025-03-27,Cash,200000
APT02325,CUST02325,PGW021,Facial,2025-02-21,Credit Card,100000
APT02326,CUST02326,PGW012,Manicure,2025-05-28,Debit,60000
APT02327,CUST02327,PGW002,Pedicure,2024-11-30,Cash,70000
APT02328,CUST02328,PGW008,Eyelash Extension,2025-01-18,E-Wallet,150000
APT02329,CUST02329,PGW006,Potong Rambut,2025-02-10,Cash,50000
APT02330,CUST02330,PGW006,Cuci Blow,2024-12-26,Debit,40000
APT02331,CUST02331,PGW011,Cuci Blow,2024-08-07,E-Wallet,40000
APT02332,CUST02332,PGW018,Hair Coloring,2024-12-13,Cash,200000
APT02333,CUST02333,PGW011,Potong Rambut,2025-01-24,E-Wallet,50000
APT02334,CUST02334,PGW011,Smoothing,2025-05-22,E-Wallet,250000
APT02335,CUST02335,PGW030,Potong Rambut,2025-02-09,Cash,50000
APT02336,CUST02336,PGW018,Manicure,2024-06-20,Cash,60000
APT02337,CUST02337,PGW019,Creambath,2024-08-09,Credit Card,75000
APT02338,CUST02338,PGW008,Potong Rambut,2024-08-30,E-Wallet,50000
APT02339,CUST02339,PGW001,Cuci Blow,2025-04-11,E-Wallet,40000
APT02340,CUST02340,PGW002,Potong Rambut,2025-04-21,Credit Card,50000
APT02341,CUST02341,PGW003,Smoothing,2024-06-04,Debit,250000
APT02342,CUST02342,PGW027,Smoothing,2025-05-11,E-Wallet,250000
APT02343,CUST02343,PGW009,Manicure,2025-03-23,Debit,60000
APT02344,CUST02344,PGW026,Cuci Blow,2024-11-17,Debit,40000
APT02345,CUST02345,PGW013,Manicure,2025-04-06,Credit Card,60000
APT02346,CUST02346,PGW005,Creambath,2024-10-10,E-Wallet,75000
APT02347,CUST02347,PGW016,Creambath,2025-02-26,Debit,75000
APT02348,CUST02348,PGW017,Cuci Blow,2024-06-19,Credit Card,40000
APT02349,CUST02349,PGW029,Hair Spa,2025-02-16,Debit,120000
APT02350,CUST02350,PGW027,Cuci Blow,2025-05-03,Cash,40000
APT02351,CUST02351,PGW028,Hair Spa,2025-02-12,Debit,120000
APT02352,CUST02352,PGW013,Potong Rambut,2025-02-26,E-Wallet,50000
APT02353,CUST02353,PGW003,Hair Spa,2025-02-05,Debit,120000
APT02354,CUST02354,PGW005,Smoothing,2025-03-21,Cash,250000
APT02355,CUST02355,PGW014,Hair Spa,2024-11-20,Credit Card,120000
APT02356,CUST02356,PGW015,Smoothing,2024-08-29,Cash,250000
APT02357,CUST02357,PGW008,Eyelash Extension,2025-05-28,Credit Card,150000
APT02358,CUST02358,PGW027,Eyelash Extension,2024-11-04,Cash,150000
APT02359,CUST02359,PGW024,Smoothing,2025-02-16,E-Wallet,250000
APT02360,CUST02360,PGW008,Cuci Blow,2024-09-13,Debit,40000
APT02361,CUST02361,PGW017,Hair Spa,2024-09-25,Debit,120000
APT02362,CUST02362,PGW027,Pedicure,2025-01-22,Debit,70000
APT02363,CUST02363,PGW028,Potong Rambut,2024-08-17,E-Wallet,50000
APT02364,CUST02364,PGW008,Hair Spa,2024-05-31,E-Wallet,120000
APT02365,CUST02365,PGW013,Pedicure,2024-06-05,Cash,70000
APT02366,CUST02366,PGW022,Cuci Blow,2025-04-16,E-Wallet,40000
APT02367,CUST02367,PGW019,Creambath,2024-09-08,Cash,75000
APT02368,CUST02368,PGW021,Facial,2024-12-18,E-Wallet,100000
APT02369,CUST02369,PGW004,Pedicure,2024-09-13,Cash,70000
APT02370,CUST02370,PGW006,Potong Rambut,2024-06-30,Cash,50000
APT02371,CUST02371,PGW006,Cuci Blow,2025-03-04,Cash,40000
APT02372,CUST02372,PGW004,Pedicure,2024-06-21,Cash,70000
APT02373,CUST02373,PGW009,Hair Coloring,2025-02-27,E-Wallet,200000
APT02374,CUST02374,PGW002,Eyelash Extension,2024-08-10,Cash,150000
APT02375,CUST02375,PGW010,Eyelash Extension,2024-09-07,Credit Card,150000
APT02376,CUST02376,PGW012,Hair Coloring,2024-08-01,E-Wallet,200000
APT02377,CUST02377,PGW023,Cuci Blow,2024-06-17,E-Wallet,40000
APT02378,CUST02378,PGW025,Hair Coloring,2025-05-06,Credit Card,200000
APT02379,CUST02379,PGW005,Manicure,2025-03-02,E-Wallet,60000
APT02380,CUST02380,PGW030,Manicure,2024-08-26,Credit Card,60000
APT02381,CUST02381,PGW006,Manicure,2025-05-11,Cash,60000
APT02382,CUST02382,PGW010,Creambath,2025-03-09,Cash,75000
APT02383,CUST02383,PGW019,Smoothing,2024-11-11,Cash,250000
APT02384,CUST02384,PGW030,Facial,2024-09-09,Credit Card,100000
APT02385,CUST02385,PGW014,Manicure,2025-02-10,E-Wallet,60000
APT02386,CUST02386,PGW030,Eyelash Extension,2024-11-02,Cash,150000
APT02387,CUST02387,PGW010,Cuci Blow,2024-08-07,Credit Card,40000
APT02388,CUST02388,PGW019,Hair Coloring,2025-05-02,Cash,200000
APT02389,CUST02389,PGW018,Hair Spa,2024-12-31,Credit Card,120000
APT02390,CUST02390,PGW019,Cuci Blow,2024-11-11,Cash,40000
APT02391,CUST02391,PGW013,Potong Rambut,2025-03-01,Debit,50000
APT02392,CUST02392,PGW012,Cuci Blow,2024-07-25,Debit,40000
APT02393,CUST02393,PGW013,Hair Spa,2024-07-20,E-Wallet,120000
APT02394,CUST02394,PGW015,Smoothing,2025-01-04,Credit Card,250000
APT02395,CUST02395,PGW019,Cuci Blow,2024-12-15,E-Wallet,40000
APT02396,CUST02396,PGW010,Creambath,2025-01-04,E-Wallet,75000
APT02397,CUST02397,PGW005,Creambath,2024-06-20,E-Wallet,75000
APT02398,CUST02398,PGW030,Creambath,2024-06-21,Credit Card,75000
APT02399,CUST02399,PGW012,Cuci Blow,2024-06-23,Cash,40000
APT02400,CUST02400,PGW026,Facial,2024-08-16,E-Wallet,100000
APT02401,CUST02401,PGW015,Eyelash Extension,2025-03-10,E-Wallet,150000
APT02402,CUST02402,PGW019,Eyelash Extension,2024-12-23,E-Wallet,150000
APT02403,CUST02403,PGW026,Hair Spa,2025-05-12,E-Wallet,120000
APT02404,CUST02404,PGW029,Eyelash Extension,2024-06-21,Debit,150000
APT02405,CUST02405,PGW019,Manicure,2024-11-11,E-Wallet,60000
APT02406,CUST02406,PGW009,Hair Coloring,2024-06-25,Cash,200000
APT02407,CUST02407,PGW014,Hair Spa,2024-08-12,Credit Card,120000
APT02408,CUST02408,PGW016,Pedicure,2024-11-01,Cash,70000
APT02409,CUST02409,PGW023,Hair Coloring,2024-08-28,Debit,200000
APT02410,CUST02410,PGW014,Cuci Blow,2025-01-18,Cash,40000
APT02411,CUST02411,PGW028,Cuci Blow,2024-06-09,Cash,40000
APT02412,CUST02412,PGW028,Eyelash Extension,2024-10-15,E-Wallet,150000
APT02413,CUST02413,PGW013,Hair Coloring,2024-07-04,Credit Card,200000
APT02414,CUST02414,PGW007,Eyelash Extension,2025-01-13,Cash,150000
APT02415,CUST02415,PGW009,Pedicure,2025-03-31,Debit,70000
APT02416,CUST02416,PGW022,Eyelash Extension,2025-05-30,Credit Card,150000
APT02417,CUST02417,PGW005,Pedicure,2025-01-06,Cash,70000
APT02418,CUST02418,PGW005,Cuci Blow,2024-09-05,Credit Card,40000
APT02419,CUST02419,PGW001,Creambath,2024-07-11,Debit,75000
APT02420,CUST02420,PGW017,Smoothing,2025-02-07,Debit,250000
APT02421,CUST02421,PGW019,Pedicure,2024-08-28,Debit,70000
APT02422,CUST02422,PGW013,Manicure,2025-04-04,Cash,60000
APT02423,CUST02423,PGW020,Hair Coloring,2025-01-09,E-Wallet,200000
APT02424,CUST02424,PGW020,Facial,2025-02-17,Credit Card,100000
APT02425,CUST02425,PGW012,Hair Coloring,2025-02-11,E-Wallet,200000
APT02426,CUST02426,PGW017,Hair Coloring,2024-06-22,E-Wallet,200000
APT02427,CUST02427,PGW015,Eyelash Extension,2024-07-19,Debit,150000
APT02428,CUST02428,PGW027,Manicure,2024-08-29,Cash,60000
APT02429,CUST02429,PGW022,Cuci Blow,2024-10-06,Cash,40000
APT02430,CUST02430,PGW009,Cuci Blow,2024-09-04,Credit Card,40000
APT02431,CUST02431,PGW010,Smoothing,2024-10-17,Cash,250000
APT02432,CUST02432,PGW012,Smoothing,2025-03-31,E-Wallet,250000
APT02433,CUST02433,PGW010,Creambath,2024-09-25,E-Wallet,75000
APT02434,CUST02434,PGW022,Hair Spa,2024-06-18,E-Wallet,120000
APT02435,CUST02435,PGW027,Manicure,2025-01-17,E-Wallet,60000
APT02436,CUST02436,PGW012,Hair Coloring,2024-12-23,Credit Card,200000
APT02437,CUST02437,PGW009,Facial,2025-05-24,Credit Card,100000
APT02438,CUST02438,PGW030,Potong Rambut,2024-08-08,Cash,50000
APT02439,CUST02439,PGW026,Manicure,2024-10-17,Cash,60000
APT02440,CUST02440,PGW012,Hair Coloring,2025-04-03,E-Wallet,200000
APT02441,CUST02441,PGW020,Cuci Blow,2025-05-17,Cash,40000
APT02442,CUST02442,PGW009,Potong Rambut,2024-06-03,Debit,50000
APT02443,CUST02443,PGW027,Hair Spa,2025-05-11,Debit,120000
APT02444,CUST02444,PGW019,Pedicure,2024-07-16,Credit Card,70000
APT02445,CUST02445,PGW005,Facial,2025-04-07,E-Wallet,100000
APT02446,CUST02446,PGW014,Potong Rambut,2025-04-08,Credit Card,50000
APT02447,CUST02447,PGW018,Smoothing,2024-09-01,Credit Card,250000
APT02448,CUST02448,PGW016,Pedicure,2024-09-04,Cash,70000
APT02449,CUST02449,PGW030,Manicure,2025-04-16,Credit Card,60000
APT02450,CUST02450,PGW005,Cuci Blow,2025-01-27,Debit,40000
APT02451,CUST02451,PGW010,Potong Rambut,2024-10-27,Credit Card,50000
APT02452,CUST02452,PGW023,Pedicure,2024-09-03,Cash,70000
APT02453,CUST02453,PGW015,Hair Coloring,2025-04-16,Credit Card,200000
APT02454,CUST02454,PGW013,Hair Spa,2024-10-22,E-Wallet,120000
APT02455,CUST02455,PGW013,Eyelash Extension,2025-01-28,Debit,150000
APT02456,CUST02456,PGW011,Potong Rambut,2024-12-06,Credit Card,50000
APT02457,CUST02457,PGW030,Facial,2024-07-23,E-Wallet,100000
APT02458,CUST02458,PGW024,Potong Rambut,2025-04-05,Credit Card,50000
APT02459,CUST02459,PGW007,Manicure,2025-02-15,Cash,60000
APT02460,CUST02460,PGW015,Cuci Blow,2025-05-03,Credit Card,40000
APT02461,CUST02461,PGW005,Pedicure,2024-06-22,Cash,70000
APT02462,CUST02462,PGW007,Creambath,2025-01-04,Credit Card,75000
APT02463,CUST02463,PGW021,Cuci Blow,2024-11-09,Debit,40000
APT02464,CUST02464,PGW016,Cuci Blow,2024-10-01,E-Wallet,40000
APT02465,CUST02465,PGW019,Hair Spa,2024-07-09,Cash,120000
APT02466,CUST02466,PGW004,Facial,2024-08-09,Debit,100000
APT02467,CUST02467,PGW012,Eyelash Extension,2024-11-04,Debit,150000
APT02468,CUST02468,PGW028,Eyelash Extension,2025-01-10,Debit,150000
APT02469,CUST02469,PGW003,Pedicure,2024-10-08,Debit,70000
APT02470,CUST02470,PGW022,Smoothing,2024-11-29,Credit Card,250000
APT02471,CUST02471,PGW005,Eyelash Extension,2025-03-26,Debit,150000
APT02472,CUST02472,PGW019,Facial,2024-08-20,Debit,100000
APT02473,CUST02473,PGW015,Pedicure,2024-06-05,E-Wallet,70000
APT02474,CUST02474,PGW023,Cuci Blow,2025-03-11,Cash,40000
APT02475,CUST02475,PGW005,Creambath,2024-09-25,Cash,75000
APT02476,CUST02476,PGW028,Manicure,2025-03-22,Debit,60000
APT02477,CUST02477,PGW017,Eyelash Extension,2024-07-27,Credit Card,150000
APT02478,CUST02478,PGW018,Manicure,2024-08-02,Debit,60000
APT02479,CUST02479,PGW017,Facial,2024-06-28,Credit Card,100000
APT02480,CUST02480,PGW004,Hair Coloring,2024-09-06,Credit Card,200000
APT02481,CUST02481,PGW025,Hair Spa,2025-02-14,Cash,120000
APT02482,CUST02482,PGW029,Pedicure,2024-07-11,Debit,70000
APT02483,CUST02483,PGW028,Hair Spa,2024-08-10,Debit,120000
APT02484,CUST02484,PGW025,Manicure,2024-06-28,Credit Card,60000
APT02485,CUST02485,PGW020,Creambath,2024-08-05,Cash,75000
APT02486,CUST02486,PGW027,Smoothing,2024-08-05,Debit,250000
APT02487,CUST02487,PGW005,Potong Rambut,2024-07-07,Credit Card,50000
APT02488,CUST02488,PGW020,Pedicure,2025-02-15,Cash,70000
APT02489,CUST02489,PGW007,Cuci Blow,2025-01-26,Cash,40000
APT02490,CUST02490,PGW005,Smoothing,2024-10-18,Credit Card,250000
APT02491,CUST02491,PGW019,Creambath,2024-07-23,Cash,75000
APT02492,CUST02492,PGW027,Manicure,2024-09-25,Credit Card,60000
APT02493,CUST02493,PGW015,Cuci Blow,2024-09-11,E-Wallet,40000
APT02494,CUST02494,PGW002,Creambath,2025-03-23,Credit Card,75000
APT02495,CUST02495,PGW020,Facial,2024-11-27,E-Wallet,100000
APT02496,CUST02496,PGW024,Potong Rambut,2025-05-23,Cash,50000
APT02497,CUST02497,PGW010,Potong Rambut,2024-07-13,Credit Card,50000
APT02498,CUST02498,PGW019,Creambath,2024-06-06,Credit Card,75000
APT02499,CUST02499,PGW010,Potong Rambut,2024-06-11,E-Wallet,50000
APT02500,CUST02500,PGW006,Potong Rambut,2025-03-08,Credit Card,50000
APT02501,CUST02501,PGW005,Hair Spa,2024-11-13,Credit Card,120000
APT02502,CUST02502,PGW007,Hair Coloring,2025-01-31,E-Wallet,200000
APT02503,CUST02503,PGW028,Cuci Blow,2024-09-19,Debit,40000
APT02504,CUST02504,PGW005,Creambath,2024-06-21,E-Wallet,75000
APT02505,CUST02505,PGW011,Facial,2024-10-31,Debit,100000
APT02506,CUST02506,PGW006,Hair Coloring,2024-09-03,Credit Card,200000
APT02507,CUST02507,PGW010,Smoothing,2024-09-07,Debit,250000
APT02508,CUST02508,PGW019,Manicure,2025-02-26,Cash,60000
APT02509,CUST02509,PGW015,Pedicure,2024-11-22,Cash,70000
APT02510,CUST02510,PGW009,Manicure,2024-05-30,Cash,60000
APT02511,CUST02511,PGW030,Facial,2024-06-11,E-Wallet,100000
APT02512,CUST02512,PGW021,Creambath,2024-09-14,Cash,75000
APT02513,CUST02513,PGW013,Facial,2025-03-12,E-Wallet,100000
APT02514,CUST02514,PGW003,Eyelash Extension,2025-04-24,E-Wallet,150000
APT02515,CUST02515,PGW009,Hair Spa,2024-07-20,Credit Card,120000
APT02516,CUST02516,PGW003,Facial,2024-10-16,Debit,100000
APT02517,CUST02517,PGW028,Potong Rambut,2024-11-08,Credit Card,50000
APT02518,CUST02518,PGW019,Facial,2025-03-25,Debit,100000
APT02519,CUST02519,PGW024,Pedicure,2025-04-16,E-Wallet,70000
APT02520,CUST02520,PGW025,Pedicure,2025-04-18,E-Wallet,70000
APT02521,CUST02521,PGW007,Cuci Blow,2025-02-14,E-Wallet,40000
APT02522,CUST02522,PGW024,Pedicure,2025-01-10,E-Wallet,70000
APT02523,CUST02523,PGW005,Eyelash Extension,2024-09-30,E-Wallet,150000
APT02524,CUST02524,PGW025,Cuci Blow,2025-03-27,Credit Card,40000
APT02525,CUST02525,PGW011,Potong Rambut,2024-09-13,E-Wallet,50000
APT02526,CUST02526,PGW015,Cuci Blow,2024-12-01,E-Wallet,40000
APT02527,CUST02527,PGW012,Hair Coloring,2025-03-25,Cash,200000
APT02528,CUST02528,PGW029,Eyelash Extension,2025-01-21,E-Wallet,150000
APT02529,CUST02529,PGW006,Potong Rambut,2025-04-24,E-Wallet,50000
APT02530,CUST02530,PGW002,Potong Rambut,2025-02-09,Credit Card,50000
APT02531,CUST02531,PGW015,Creambath,2025-04-30,E-Wallet,75000
APT02532,CUST02532,PGW007,Hair Coloring,2024-10-19,Debit,200000
APT02533,CUST02533,PGW026,Creambath,2025-05-04,Debit,75000
APT02534,CUST02534,PGW004,Hair Coloring,2025-01-22,Cash,200000
APT02535,CUST02535,PGW003,Potong Rambut,2025-04-19,E-Wallet,50000
APT02536,CUST02536,PGW004,Pedicure,2025-01-09,Cash,70000
APT02537,CUST02537,PGW024,Cuci Blow,2025-05-04,Credit Card,40000
APT02538,CUST02538,PGW029,Manicure,2024-11-07,Credit Card,60000
APT02539,CUST02539,PGW007,Creambath,2025-02-22,E-Wallet,75000
APT02540,CUST02540,PGW024,Cuci Blow,2024-06-24,Debit,40000
APT02541,CUST02541,PGW030,Creambath,2024-10-05,Debit,75000
APT02542,CUST02542,PGW007,Eyelash Extension,2024-06-09,Cash,150000
APT02543,CUST02543,PGW013,Cuci Blow,2024-10-26,E-Wallet,40000
APT02544,CUST02544,PGW011,Hair Coloring,2024-11-10,Debit,200000
APT02545,CUST02545,PGW029,Pedicure,2024-11-21,Debit,70000
APT02546,CUST02546,PGW029,Creambath,2024-07-12,Cash,75000
APT02547,CUST02547,PGW030,Smoothing,2024-07-19,Debit,250000
APT02548,CUST02548,PGW003,Creambath,2024-12-15,E-Wallet,75000
APT02549,CUST02549,PGW024,Cuci Blow,2024-12-04,Debit,40000
APT02550,CUST02550,PGW005,Manicure,2024-08-15,E-Wallet,60000
APT02551,CUST02551,PGW002,Hair Coloring,2024-08-06,Cash,200000
APT02552,CUST02552,PGW014,Creambath,2025-04-16,Cash,75000
APT02553,CUST02553,PGW027,Hair Coloring,2025-03-30,E-Wallet,200000
APT02554,CUST02554,PGW028,Hair Spa,2024-08-29,Credit Card,120000
APT02555,CUST02555,PGW020,Pedicure,2024-09-14,Debit,70000
APT02556,CUST02556,PGW009,Pedicure,2025-03-25,E-Wallet,70000
